73	43748	5	2011-06-13 00:00:00
74	43748	9	2011-06-13 00:00:00
75	43749	5	2011-06-13 00:00:00
76	43749	9	2011-06-13 00:00:00
77	43750	5	2011-06-13 00:00:00
78	43750	9	2011-06-13 00:00:00
79	43751	5	2011-06-13 00:00:00
80	43751	9	2011-06-13 00:00:00
81	43752	5	2011-06-13 00:00:00
82	43752	9	2011-06-13 00:00:00
83	43753	5	2011-06-13 00:00:00
84	43753	9	2011-06-13 00:00:00
85	43754	5	2011-06-14 00:00:00
86	43754	9	2011-06-14 00:00:00
87	43755	5	2011-06-14 00:00:00
88	43755	9	2011-06-14 00:00:00
89	43758	5	2011-06-15 00:00:00
90	43758	9	2011-06-15 00:00:00
91	43759	5	2011-06-15 00:00:00
92	43759	9	2011-06-15 00:00:00
93	43760	5	2011-06-15 00:00:00
94	43760	9	2011-06-15 00:00:00
95	43761	5	2011-06-15 00:00:00
96	43761	9	2011-06-15 00:00:00
97	43762	5	2011-06-16 00:00:00
98	43762	9	2011-06-16 00:00:00
99	43763	5	2011-06-16 00:00:00
100	43763	9	2011-06-16 00:00:00
101	43764	5	2011-06-16 00:00:00
102	43764	9	2011-06-16 00:00:00
103	43766	5	2011-06-17 00:00:00
104	43766	9	2011-06-17 00:00:00
105	43768	5	2011-06-18 00:00:00
106	43768	9	2011-06-18 00:00:00
107	43769	5	2011-06-18 00:00:00
108	43769	9	2011-06-18 00:00:00
109	43770	5	2011-06-18 00:00:00
110	43770	9	2011-06-18 00:00:00
111	43772	5	2011-06-18 00:00:00
112	43772	9	2011-06-18 00:00:00
113	43773	5	2011-06-18 00:00:00
114	43773	9	2011-06-18 00:00:00
115	43774	5	2011-06-18 00:00:00
116	43774	9	2011-06-18 00:00:00
117	43776	5	2011-06-19 00:00:00
118	43776	9	2011-06-19 00:00:00
119	43777	5	2011-06-19 00:00:00
120	43777	9	2011-06-19 00:00:00
121	43780	5	2011-06-20 00:00:00
122	43780	9	2011-06-20 00:00:00
123	43781	5	2011-06-20 00:00:00
124	43781	9	2011-06-20 00:00:00
125	43782	5	2011-06-20 00:00:00
126	43782	9	2011-06-20 00:00:00
127	43783	5	2011-06-20 00:00:00
128	43783	9	2011-06-20 00:00:00
129	43784	5	2011-06-21 00:00:00
130	43784	9	2011-06-21 00:00:00
131	43785	5	2011-06-21 00:00:00
132	43785	9	2011-06-21 00:00:00
133	43786	5	2011-06-21 00:00:00
134	43786	9	2011-06-21 00:00:00
135	43791	5	2011-06-21 00:00:00
136	43791	9	2011-06-21 00:00:00
137	43792	5	2011-06-21 00:00:00
138	43792	9	2011-06-21 00:00:00
139	43795	5	2011-06-22 00:00:00
140	43795	9	2011-06-22 00:00:00
141	43797	5	2011-06-22 00:00:00
142	43797	9	2011-06-22 00:00:00
143	43798	5	2011-06-22 00:00:00
144	43798	9	2011-06-22 00:00:00
145	43799	5	2011-06-22 00:00:00
146	43799	9	2011-06-22 00:00:00
147	43800	5	2011-06-23 00:00:00
148	43800	9	2011-06-23 00:00:00
149	43801	5	2011-06-23 00:00:00
150	43801	9	2011-06-23 00:00:00
151	43802	5	2011-06-23 00:00:00
152	43802	9	2011-06-23 00:00:00
153	43803	5	2011-06-24 00:00:00
154	43803	9	2011-06-24 00:00:00
155	43804	5	2011-06-24 00:00:00
156	43804	9	2011-06-24 00:00:00
157	43806	5	2011-06-24 00:00:00
158	43806	9	2011-06-24 00:00:00
159	43807	5	2011-06-25 00:00:00
160	43807	9	2011-06-25 00:00:00
161	43808	5	2011-06-25 00:00:00
162	43808	9	2011-06-25 00:00:00
163	43809	5	2011-06-25 00:00:00
164	43809	9	2011-06-25 00:00:00
165	43812	5	2011-06-26 00:00:00
166	43812	9	2011-06-26 00:00:00
167	43815	5	2011-06-26 00:00:00
168	43815	9	2011-06-26 00:00:00
169	43816	5	2011-06-26 00:00:00
170	43816	9	2011-06-26 00:00:00
171	43817	5	2011-06-26 00:00:00
172	43817	9	2011-06-26 00:00:00
173	43818	5	2011-06-26 00:00:00
174	43818	9	2011-06-26 00:00:00
175	43820	5	2011-06-27 00:00:00
176	43820	9	2011-06-27 00:00:00
177	43821	5	2011-06-27 00:00:00
178	43821	9	2011-06-27 00:00:00
179	43822	5	2011-06-27 00:00:00
180	43822	9	2011-06-27 00:00:00
181	43825	5	2011-06-27 00:00:00
182	43825	9	2011-06-27 00:00:00
183	43828	5	2011-06-28 00:00:00
184	43828	9	2011-06-28 00:00:00
185	43829	5	2011-06-28 00:00:00
186	43829	9	2011-06-28 00:00:00
187	43830	5	2011-06-28 00:00:00
188	43830	9	2011-06-28 00:00:00
189	43832	5	2011-06-28 00:00:00
190	43832	9	2011-06-28 00:00:00
191	43833	5	2011-06-29 00:00:00
192	43833	9	2011-06-29 00:00:00
193	43838	5	2011-06-30 00:00:00
194	43838	9	2011-06-30 00:00:00
195	43839	5	2011-06-30 00:00:00
196	43839	9	2011-06-30 00:00:00
197	43841	5	2011-06-30 00:00:00
198	43841	9	2011-06-30 00:00:00
199	43842	5	2011-06-30 00:00:00
200	43842	9	2011-06-30 00:00:00
201	43918	5	2011-07-01 00:00:00
202	43918	9	2011-07-01 00:00:00
203	43919	5	2011-07-01 00:00:00
204	43919	9	2011-07-01 00:00:00
205	43920	5	2011-07-01 00:00:00
206	43920	9	2011-07-01 00:00:00
207	43921	5	2011-07-01 00:00:00
208	43921	9	2011-07-01 00:00:00
209	43922	5	2011-07-01 00:00:00
210	43922	9	2011-07-01 00:00:00
211	43923	5	2011-07-02 00:00:00
212	43923	9	2011-07-02 00:00:00
213	43924	5	2011-07-02 00:00:00
214	43924	9	2011-07-02 00:00:00
215	43925	5	2011-07-02 00:00:00
216	43925	9	2011-07-02 00:00:00
217	43927	5	2011-07-03 00:00:00
218	43927	9	2011-07-03 00:00:00
219	43928	5	2011-07-03 00:00:00
220	43928	9	2011-07-03 00:00:00
221	43930	5	2011-07-04 00:00:00
222	43930	9	2011-07-04 00:00:00
223	43931	5	2011-07-04 00:00:00
224	43931	9	2011-07-04 00:00:00
225	43932	5	2011-07-04 00:00:00
226	43932	9	2011-07-04 00:00:00
227	43936	5	2011-07-05 00:00:00
228	43936	9	2011-07-05 00:00:00
229	43937	5	2011-07-05 00:00:00
230	43937	9	2011-07-05 00:00:00
231	43938	5	2011-07-05 00:00:00
232	43938	9	2011-07-05 00:00:00
233	43939	5	2011-07-05 00:00:00
234	43939	9	2011-07-05 00:00:00
235	43941	5	2011-07-06 00:00:00
236	43941	9	2011-07-06 00:00:00
237	43942	5	2011-07-06 00:00:00
238	43942	9	2011-07-06 00:00:00
239	43945	5	2011-07-06 00:00:00
240	43945	9	2011-07-06 00:00:00
241	43946	5	2011-07-06 00:00:00
242	43946	9	2011-07-06 00:00:00
243	43947	5	2011-07-06 00:00:00
244	43947	9	2011-07-06 00:00:00
245	43949	5	2011-07-07 00:00:00
246	43949	9	2011-07-07 00:00:00
247	43950	5	2011-07-07 00:00:00
248	43950	9	2011-07-07 00:00:00
249	43951	5	2011-07-07 00:00:00
250	43951	9	2011-07-07 00:00:00
251	43952	5	2011-07-07 00:00:00
252	43952	9	2011-07-07 00:00:00
253	43954	5	2011-07-08 00:00:00
254	43954	9	2011-07-08 00:00:00
255	43955	5	2011-07-08 00:00:00
256	43955	9	2011-07-08 00:00:00
257	43957	5	2011-07-09 00:00:00
258	43957	9	2011-07-09 00:00:00
259	43958	5	2011-07-09 00:00:00
260	43958	9	2011-07-09 00:00:00
261	43961	5	2011-07-10 00:00:00
262	43961	9	2011-07-10 00:00:00
263	43962	5	2011-07-10 00:00:00
264	43962	9	2011-07-10 00:00:00
265	43963	5	2011-07-10 00:00:00
266	43963	9	2011-07-10 00:00:00
267	43964	5	2011-07-10 00:00:00
268	43964	9	2011-07-10 00:00:00
269	43967	5	2011-07-11 00:00:00
270	43967	9	2011-07-11 00:00:00
271	43968	5	2011-07-11 00:00:00
272	43968	9	2011-07-11 00:00:00
273	43969	5	2011-07-11 00:00:00
274	43969	9	2011-07-11 00:00:00
275	43970	5	2011-07-11 00:00:00
276	43970	9	2011-07-11 00:00:00
277	43971	5	2011-07-11 00:00:00
278	43971	9	2011-07-11 00:00:00
279	43972	5	2011-07-12 00:00:00
280	43972	9	2011-07-12 00:00:00
281	43973	5	2011-07-12 00:00:00
282	43973	9	2011-07-12 00:00:00
283	43974	5	2011-07-12 00:00:00
284	43974	9	2011-07-12 00:00:00
285	43975	5	2011-07-12 00:00:00
286	43975	9	2011-07-12 00:00:00
287	43976	5	2011-07-12 00:00:00
288	43976	9	2011-07-12 00:00:00
289	43977	5	2011-07-12 00:00:00
290	43977	9	2011-07-12 00:00:00
291	43978	5	2011-07-13 00:00:00
292	43978	9	2011-07-13 00:00:00
293	43981	5	2011-07-13 00:00:00
294	43981	9	2011-07-13 00:00:00
295	43983	5	2011-07-14 00:00:00
296	43983	9	2011-07-14 00:00:00
297	43984	5	2011-07-14 00:00:00
298	43984	9	2011-07-14 00:00:00
299	43985	5	2011-07-14 00:00:00
300	43985	9	2011-07-14 00:00:00
301	43986	5	2011-07-14 00:00:00
302	43986	9	2011-07-14 00:00:00
303	43987	5	2011-07-15 00:00:00
304	43987	9	2011-07-15 00:00:00
305	43989	5	2011-07-15 00:00:00
306	43989	9	2011-07-15 00:00:00
307	43991	5	2011-07-15 00:00:00
308	43991	9	2011-07-15 00:00:00
309	43992	5	2011-07-15 00:00:00
310	43992	9	2011-07-15 00:00:00
311	43993	5	2011-07-17 00:00:00
312	43993	9	2011-07-17 00:00:00
313	43994	5	2011-07-18 00:00:00
314	43994	9	2011-07-18 00:00:00
315	43995	5	2011-07-18 00:00:00
316	43995	9	2011-07-18 00:00:00
317	43996	5	2011-07-18 00:00:00
318	43996	9	2011-07-18 00:00:00
319	43997	5	2011-07-18 00:00:00
320	43997	9	2011-07-18 00:00:00
321	43999	5	2011-07-18 00:00:00
322	43999	9	2011-07-18 00:00:00
323	44000	5	2011-07-19 00:00:00
324	44000	9	2011-07-19 00:00:00
325	44001	5	2011-07-19 00:00:00
326	44001	9	2011-07-19 00:00:00
327	44004	5	2011-07-19 00:00:00
328	44004	9	2011-07-19 00:00:00
329	44006	5	2011-07-19 00:00:00
330	44006	9	2011-07-19 00:00:00
331	44008	5	2011-07-20 00:00:00
332	44008	9	2011-07-20 00:00:00
333	44009	5	2011-07-20 00:00:00
334	44009	9	2011-07-20 00:00:00
335	44010	5	2011-07-20 00:00:00
336	44010	9	2011-07-20 00:00:00
337	44011	5	2011-07-20 00:00:00
338	44011	9	2011-07-20 00:00:00
339	44013	5	2011-07-20 00:00:00
340	44013	9	2011-07-20 00:00:00
341	44014	5	2011-07-21 00:00:00
342	44014	9	2011-07-21 00:00:00
343	44015	5	2011-07-21 00:00:00
344	44015	9	2011-07-21 00:00:00
345	44017	5	2011-07-21 00:00:00
346	44017	9	2011-07-21 00:00:00
347	44019	5	2011-07-21 00:00:00
348	44019	9	2011-07-21 00:00:00
349	44020	5	2011-07-21 00:00:00
350	44020	9	2011-07-21 00:00:00
351	44022	5	2011-07-22 00:00:00
352	44022	9	2011-07-22 00:00:00
353	44024	5	2011-07-22 00:00:00
354	44024	9	2011-07-22 00:00:00
355	44025	5	2011-07-22 00:00:00
356	44025	9	2011-07-22 00:00:00
357	44026	5	2011-07-22 00:00:00
358	44026	9	2011-07-22 00:00:00
359	44027	5	2011-07-23 00:00:00
360	44027	9	2011-07-23 00:00:00
361	44028	5	2011-07-23 00:00:00
362	44028	9	2011-07-23 00:00:00
363	44030	5	2011-07-24 00:00:00
364	44030	9	2011-07-24 00:00:00
365	44031	5	2011-07-24 00:00:00
366	44031	9	2011-07-24 00:00:00
367	44033	5	2011-07-24 00:00:00
368	44033	9	2011-07-24 00:00:00
369	44034	5	2011-07-24 00:00:00
370	44034	9	2011-07-24 00:00:00
371	44035	5	2011-07-24 00:00:00
372	44035	9	2011-07-24 00:00:00
373	44036	5	2011-07-24 00:00:00
374	44036	9	2011-07-24 00:00:00
375	44041	5	2011-07-25 00:00:00
376	44041	9	2011-07-25 00:00:00
377	44042	5	2011-07-26 00:00:00
378	44042	9	2011-07-26 00:00:00
379	44043	5	2011-07-26 00:00:00
380	44043	9	2011-07-26 00:00:00
381	44044	5	2011-07-26 00:00:00
382	44044	9	2011-07-26 00:00:00
383	44046	5	2011-07-26 00:00:00
384	44046	9	2011-07-26 00:00:00
385	44048	5	2011-07-26 00:00:00
386	44048	9	2011-07-26 00:00:00
387	44049	5	2011-07-27 00:00:00
388	44049	9	2011-07-27 00:00:00
389	44050	5	2011-07-27 00:00:00
390	44050	9	2011-07-27 00:00:00
391	44051	5	2011-07-28 00:00:00
392	44051	9	2011-07-28 00:00:00
393	44052	5	2011-07-28 00:00:00
394	44052	9	2011-07-28 00:00:00
395	44054	5	2011-07-29 00:00:00
396	44054	9	2011-07-29 00:00:00
397	44055	5	2011-07-29 00:00:00
398	44055	9	2011-07-29 00:00:00
399	44056	5	2011-07-29 00:00:00
400	44056	9	2011-07-29 00:00:00
401	44059	5	2011-07-29 00:00:00
402	44059	9	2011-07-29 00:00:00
403	44061	5	2011-07-30 00:00:00
404	44061	9	2011-07-30 00:00:00
405	44062	5	2011-07-30 00:00:00
406	44062	9	2011-07-30 00:00:00
407	44064	5	2011-07-30 00:00:00
408	44064	9	2011-07-30 00:00:00
409	44065	5	2011-07-30 00:00:00
410	44065	9	2011-07-30 00:00:00
411	44067	5	2011-07-30 00:00:00
412	44067	9	2011-07-30 00:00:00
413	44068	5	2011-07-31 00:00:00
414	44068	9	2011-07-31 00:00:00
415	44071	5	2011-07-31 00:00:00
416	44071	9	2011-07-31 00:00:00
417	44072	5	2011-07-31 00:00:00
418	44072	9	2011-07-31 00:00:00
419	44134	5	2011-08-01 00:00:00
420	44134	9	2011-08-01 00:00:00
421	44135	5	2011-08-01 00:00:00
422	44135	9	2011-08-01 00:00:00
423	44136	5	2011-08-01 00:00:00
424	44136	9	2011-08-01 00:00:00
425	44137	5	2011-08-01 00:00:00
426	44137	9	2011-08-01 00:00:00
427	44138	5	2011-08-02 00:00:00
428	44138	9	2011-08-02 00:00:00
429	44139	5	2011-08-02 00:00:00
430	44139	9	2011-08-02 00:00:00
431	44140	5	2011-08-02 00:00:00
432	44140	9	2011-08-02 00:00:00
433	44141	5	2011-08-02 00:00:00
434	44141	9	2011-08-02 00:00:00
435	44142	5	2011-08-02 00:00:00
436	44142	9	2011-08-02 00:00:00
437	44143	5	2011-08-02 00:00:00
438	44143	9	2011-08-02 00:00:00
439	44144	5	2011-08-02 00:00:00
440	44144	9	2011-08-02 00:00:00
441	44145	5	2011-08-02 00:00:00
442	44145	9	2011-08-02 00:00:00
443	44146	5	2011-08-02 00:00:00
444	44146	9	2011-08-02 00:00:00
445	44147	5	2011-08-02 00:00:00
446	44147	9	2011-08-02 00:00:00
447	44148	5	2011-08-03 00:00:00
448	44148	9	2011-08-03 00:00:00
449	44149	5	2011-08-03 00:00:00
450	44149	9	2011-08-03 00:00:00
451	44150	5	2011-08-03 00:00:00
452	44150	9	2011-08-03 00:00:00
453	44153	5	2011-08-04 00:00:00
454	44153	9	2011-08-04 00:00:00
455	44154	5	2011-08-04 00:00:00
456	44154	9	2011-08-04 00:00:00
457	44155	5	2011-08-04 00:00:00
458	44155	9	2011-08-04 00:00:00
459	44157	5	2011-08-04 00:00:00
460	44157	9	2011-08-04 00:00:00
461	44158	5	2011-08-05 00:00:00
462	44158	9	2011-08-05 00:00:00
463	44159	5	2011-08-05 00:00:00
464	44159	9	2011-08-05 00:00:00
465	44160	5	2011-08-05 00:00:00
466	44160	9	2011-08-05 00:00:00
467	44161	5	2011-08-06 00:00:00
468	44161	9	2011-08-06 00:00:00
469	44162	5	2011-08-06 00:00:00
470	44162	9	2011-08-06 00:00:00
471	44163	5	2011-08-06 00:00:00
472	44163	9	2011-08-06 00:00:00
473	44164	5	2011-08-06 00:00:00
474	44164	9	2011-08-06 00:00:00
475	44165	5	2011-08-06 00:00:00
476	44165	9	2011-08-06 00:00:00
477	44167	5	2011-08-06 00:00:00
478	44167	9	2011-08-06 00:00:00
479	44168	5	2011-08-07 00:00:00
480	44168	9	2011-08-07 00:00:00
481	44169	5	2011-08-07 00:00:00
482	44169	9	2011-08-07 00:00:00
483	44170	5	2011-08-07 00:00:00
484	44170	9	2011-08-07 00:00:00
485	44171	5	2011-08-07 00:00:00
486	44171	9	2011-08-07 00:00:00
487	44173	5	2011-08-08 00:00:00
488	44173	9	2011-08-08 00:00:00
489	44174	5	2011-08-08 00:00:00
490	44174	9	2011-08-08 00:00:00
491	44175	5	2011-08-08 00:00:00
492	44175	9	2011-08-08 00:00:00
493	44176	5	2011-08-09 00:00:00
494	44176	9	2011-08-09 00:00:00
495	44178	5	2011-08-09 00:00:00
496	44178	9	2011-08-09 00:00:00
497	44181	5	2011-08-09 00:00:00
498	44181	9	2011-08-09 00:00:00
499	44182	5	2011-08-09 00:00:00
500	44182	9	2011-08-09 00:00:00
501	44183	5	2011-08-10 00:00:00
502	44183	9	2011-08-10 00:00:00
503	44184	5	2011-08-10 00:00:00
504	44184	9	2011-08-10 00:00:00
505	44185	5	2011-08-10 00:00:00
506	44185	9	2011-08-10 00:00:00
507	44187	5	2011-08-12 00:00:00
508	44187	9	2011-08-12 00:00:00
509	44191	5	2011-08-13 00:00:00
510	44191	9	2011-08-13 00:00:00
511	44192	5	2011-08-14 00:00:00
512	44192	9	2011-08-14 00:00:00
513	44193	5	2011-08-14 00:00:00
514	44193	9	2011-08-14 00:00:00
515	44194	5	2011-08-14 00:00:00
516	44194	9	2011-08-14 00:00:00
517	44195	5	2011-08-14 00:00:00
518	44195	9	2011-08-14 00:00:00
519	44196	5	2011-08-14 00:00:00
520	44196	9	2011-08-14 00:00:00
521	44197	5	2011-08-15 00:00:00
522	44197	9	2011-08-15 00:00:00
523	44198	5	2011-08-15 00:00:00
524	44198	9	2011-08-15 00:00:00
525	44199	5	2011-08-15 00:00:00
526	44199	9	2011-08-15 00:00:00
527	44200	5	2011-08-15 00:00:00
528	44200	9	2011-08-15 00:00:00
529	44201	5	2011-08-16 00:00:00
530	44201	9	2011-08-16 00:00:00
531	44202	5	2011-08-16 00:00:00
532	44202	9	2011-08-16 00:00:00
533	44203	5	2011-08-16 00:00:00
534	44203	9	2011-08-16 00:00:00
535	44205	5	2011-08-16 00:00:00
536	44205	9	2011-08-16 00:00:00
537	44207	5	2011-08-17 00:00:00
538	44207	9	2011-08-17 00:00:00
539	44209	5	2011-08-17 00:00:00
540	44209	9	2011-08-17 00:00:00
541	44210	5	2011-08-18 00:00:00
542	44210	9	2011-08-18 00:00:00
543	44211	5	2011-08-18 00:00:00
544	44211	9	2011-08-18 00:00:00
545	44212	5	2011-08-18 00:00:00
546	44212	9	2011-08-18 00:00:00
547	44213	5	2011-08-18 00:00:00
548	44213	9	2011-08-18 00:00:00
549	44214	5	2011-08-18 00:00:00
550	44214	9	2011-08-18 00:00:00
551	44215	5	2011-08-19 00:00:00
552	44215	9	2011-08-19 00:00:00
553	44216	5	2011-08-19 00:00:00
554	44216	9	2011-08-19 00:00:00
555	44217	5	2011-08-19 00:00:00
556	44217	9	2011-08-19 00:00:00
557	44218	5	2011-08-19 00:00:00
558	44218	9	2011-08-19 00:00:00
559	44221	5	2011-08-19 00:00:00
560	44221	9	2011-08-19 00:00:00
561	44222	5	2011-08-19 00:00:00
562	44222	9	2011-08-19 00:00:00
563	44223	5	2011-08-20 00:00:00
564	44223	9	2011-08-20 00:00:00
565	44224	5	2011-08-20 00:00:00
566	44224	9	2011-08-20 00:00:00
567	44226	5	2011-08-21 00:00:00
568	44226	9	2011-08-21 00:00:00
569	44230	5	2011-08-21 00:00:00
570	44230	9	2011-08-21 00:00:00
571	44232	5	2011-08-21 00:00:00
572	44232	9	2011-08-21 00:00:00
573	44233	5	2011-08-22 00:00:00
574	44233	9	2011-08-22 00:00:00
575	44234	5	2011-08-22 00:00:00
576	44234	9	2011-08-22 00:00:00
577	44235	5	2011-08-22 00:00:00
578	44235	9	2011-08-22 00:00:00
579	44236	5	2011-08-22 00:00:00
580	44236	9	2011-08-22 00:00:00
581	44237	5	2011-08-22 00:00:00
582	44237	9	2011-08-22 00:00:00
583	44238	5	2011-08-22 00:00:00
584	44238	9	2011-08-22 00:00:00
585	44239	5	2011-08-23 00:00:00
586	44239	9	2011-08-23 00:00:00
587	44240	5	2011-08-23 00:00:00
588	44240	9	2011-08-23 00:00:00
589	44241	5	2011-08-23 00:00:00
590	44241	9	2011-08-23 00:00:00
591	44242	5	2011-08-23 00:00:00
592	44242	9	2011-08-23 00:00:00
593	44243	5	2011-08-23 00:00:00
594	44243	9	2011-08-23 00:00:00
595	44244	5	2011-08-23 00:00:00
596	44244	9	2011-08-23 00:00:00
597	44246	5	2011-08-24 00:00:00
598	44246	9	2011-08-24 00:00:00
599	44247	5	2011-08-24 00:00:00
600	44247	9	2011-08-24 00:00:00
601	44248	5	2011-08-24 00:00:00
602	44248	9	2011-08-24 00:00:00
603	44249	5	2011-08-25 00:00:00
604	44249	9	2011-08-25 00:00:00
605	44250	5	2011-08-25 00:00:00
606	44250	9	2011-08-25 00:00:00
607	44251	5	2011-08-25 00:00:00
608	44251	9	2011-08-25 00:00:00
609	44252	5	2011-08-26 00:00:00
610	44252	9	2011-08-26 00:00:00
611	44253	5	2011-08-26 00:00:00
612	44253	9	2011-08-26 00:00:00
613	44254	5	2011-08-26 00:00:00
614	44254	9	2011-08-26 00:00:00
615	44256	5	2011-08-26 00:00:00
616	44256	9	2011-08-26 00:00:00
617	44257	5	2011-08-27 00:00:00
618	44257	9	2011-08-27 00:00:00
619	44258	5	2011-08-27 00:00:00
620	44258	9	2011-08-27 00:00:00
621	44259	5	2011-08-27 00:00:00
622	44259	9	2011-08-27 00:00:00
623	44260	5	2011-08-27 00:00:00
624	44260	9	2011-08-27 00:00:00
625	44261	5	2011-08-27 00:00:00
626	44261	9	2011-08-27 00:00:00
627	44263	5	2011-08-27 00:00:00
628	44263	9	2011-08-27 00:00:00
629	44264	5	2011-08-27 00:00:00
630	44264	9	2011-08-27 00:00:00
631	44268	5	2011-08-28 00:00:00
632	44268	9	2011-08-28 00:00:00
633	44270	5	2011-08-30 00:00:00
634	44270	9	2011-08-30 00:00:00
635	44271	5	2011-08-30 00:00:00
636	44271	9	2011-08-30 00:00:00
637	44272	5	2011-08-30 00:00:00
638	44272	9	2011-08-30 00:00:00
639	44273	5	2011-08-30 00:00:00
640	44273	9	2011-08-30 00:00:00
641	44274	5	2011-08-30 00:00:00
642	44274	9	2011-08-30 00:00:00
643	44275	5	2011-08-30 00:00:00
644	44275	9	2011-08-30 00:00:00
645	44276	5	2011-08-30 00:00:00
646	44276	9	2011-08-30 00:00:00
647	44277	5	2011-08-30 00:00:00
648	44277	9	2011-08-30 00:00:00
649	44278	5	2011-08-30 00:00:00
650	44278	9	2011-08-30 00:00:00
651	44279	5	2011-08-30 00:00:00
652	44279	9	2011-08-30 00:00:00
653	44320	5	2011-08-31 00:00:00
654	44320	9	2011-08-31 00:00:00
655	44321	5	2011-08-31 00:00:00
656	44321	9	2011-08-31 00:00:00
657	44324	5	2011-09-01 00:00:00
658	44324	9	2011-09-01 00:00:00
659	44326	5	2011-09-01 00:00:00
660	44326	9	2011-09-01 00:00:00
661	44327	5	2011-09-02 00:00:00
662	44327	9	2011-09-02 00:00:00
663	44328	5	2011-09-02 00:00:00
664	44328	9	2011-09-02 00:00:00
665	44329	5	2011-09-02 00:00:00
666	44329	9	2011-09-02 00:00:00
667	44330	5	2011-09-02 00:00:00
668	44330	9	2011-09-02 00:00:00
669	44331	5	2011-09-03 00:00:00
670	44331	9	2011-09-03 00:00:00
671	44332	5	2011-09-03 00:00:00
672	44332	9	2011-09-03 00:00:00
673	44334	5	2011-09-04 00:00:00
674	44334	9	2011-09-04 00:00:00
675	44338	5	2011-09-04 00:00:00
676	44338	9	2011-09-04 00:00:00
677	44339	5	2011-09-04 00:00:00
678	44339	9	2011-09-04 00:00:00
679	44340	5	2011-09-04 00:00:00
680	44340	9	2011-09-04 00:00:00
681	44343	5	2011-09-05 00:00:00
682	44343	9	2011-09-05 00:00:00
683	44344	5	2011-09-06 00:00:00
684	44344	9	2011-09-06 00:00:00
685	44345	5	2011-09-06 00:00:00
686	44345	9	2011-09-06 00:00:00
687	44347	5	2011-09-06 00:00:00
688	44347	9	2011-09-06 00:00:00
689	44348	5	2011-09-07 00:00:00
690	44348	9	2011-09-07 00:00:00
691	44349	5	2011-09-07 00:00:00
692	44349	9	2011-09-07 00:00:00
693	44350	5	2011-09-07 00:00:00
694	44350	9	2011-09-07 00:00:00
695	44351	5	2011-09-07 00:00:00
696	44351	9	2011-09-07 00:00:00
697	44352	5	2011-09-07 00:00:00
698	44352	9	2011-09-07 00:00:00
699	44357	5	2011-09-07 00:00:00
700	44357	9	2011-09-07 00:00:00
